2;E;129346950
2;E;512346950
2;E;513436950
2;E;514206950
2;E;514216950
2;E;331926950
2;E;31286950
2;E;262796950
2;E;513846950
2;E;514516950
2;E;131186950
2;E;331866950
2;E;512966950
2;E;513336950
2;E;513626950
2;E;332166950
2;E;513896950
2;E;332666950
2;E;332776950
2;E;512946950
2;E;514506950
2;E;425686703
